id	layer	check	verdict	subject	evidence	autofix	action
C4-f6c680	conservation	C4	NICHT PRUEFBAR	Consent-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 11 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c61fba	conservation	C4	NICHT PRUEFBAR	Copy-Number-Variant-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 34 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-661fb0	conservation	C4	NICHT PRUEFBAR	DNA-Fusion-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 38 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-5e0695	conservation	C4	DIVERGIERT	DNPM-Transformation.page.md	9 of 19 PROSE runs of the source page are in no target page (first: Diese Seite beschreibt die Transformation von [DNPM DIP]( MT…); 12 generated table row(s) excluded -- migration replaces that view with the artefact page (R1 checks THAT)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-22cb93	conservation	C4	DIVERGIERT	Datenstzeinkl.Beschreibungen.page.md	1 of 5 PROSE runs of the source page are in no target page (first: Der Datensatz basiert auf dem Datensatz des [_Deutschen Netz…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-0db42c	conservation	C4	NICHT PRUEFBAR	Diagnose-Primaertumor-Condition.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 4 of 26 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-183b90	conservation	C4	NICHT PRUEFBAR	Diagnose/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-e1b6af	conservation	C4	NICHT PRUEFBAR	Diagnostische-Implikation-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 22 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c76d16	conservation	C4	NICHT PRUEFBAR	Einfache-Variante-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 32 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-95dd2a	conservation	C4	NICHT PRUEFBAR	Entscheidung-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 1 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-471749	conservation	C4	NICHT PRUEFBAR	Evidenzgraduierung-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 4 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-b88ce3	conservation	C4	NICHT PRUEFBAR	Extensions/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-39c9c7	conservation	C4	NICHT PRUEFBAR	FHIRProfile/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-1a2205	conservation	C4	NICHT PRUEFBAR	Follow-Up-ClinicalImpression.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 2 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-9e05ab	conservation	C4	NICHT PRUEFBAR	Follow-Up/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-fe322c	conservation	C4	DIVERGIERT	Genetische-Implikationen/Index.page.md	5 of 9 PROSE runs of the source page are in no target page (first: fuer die Klassifikation eines Tumors oder die Bestaetigung e…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-5e8f5d	conservation	C4	NICHT PRUEFBAR	Genomic-Study-Device-Device.page.md	the source page embeds an element-tree rendering (11 occurrences of the renderer's marker); 0 of 11 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-fad786	conservation	C4	NICHT PRUEFBAR	Genomic-Study-Procedure.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 15 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-f4a093	conservation	C4	NICHT PRUEFBAR	Genomic-Study/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-745e91	conservation	C4	NICHT PRUEFBAR	Genomics-Study-Analysis-Procedure.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 19 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-472911	conservation	C4	IDENTISCH	HER2-Status-Biomarker-Observation.page.md	all 1 prose runs present in the target's de corpus	-	-
C4-583f64	conservation	C4	NICHT PRUEFBAR	HRD-Score-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 14 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-150017	conservation	C4	NICHT PRUEFBAR	Histologie-Evaluation-Auftrag-ServiceRequest.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e578c2	conservation	C4	NICHT PRUEFBAR	Human-genetische-Beratung-Auftrag-ServiceRequest.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 13 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-6d726b	conservation	C4	NICHT PRUEFBAR	Immunhistochemie-HER2-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 11 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-017166	conservation	C4	NICHT PRUEFBAR	Immunhistochemie-MMR-MSI-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 17 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e33ef6	conservation	C4	NICHT PRUEFBAR	Immunhistochemie-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 1 of 30 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c98011	conservation	C4	NICHT PRUEFBAR	Immunhistochemie-PDL1-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 26 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c572db	conservation	C4	IDENTISCH	Immunhistochemie-Phosphorylation-Observation.page.md	all 1 prose runs present in the target's de corpus	-	-
C4-31f698	conservation	C4	NICHT PRUEFBAR	Immunhistochemie/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-49e870	conservation	C4	IDENTISCH	In-Situ-Hybridization-HER2-Observation.page.md	all 1 prose runs present in the target's de corpus	-	-
C4-eea339	conservation	C4	NICHT PRUEFBAR	In-Situ-Hybridization-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 3 of 25 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-4489ed	conservation	C4	DIVERGIERT	In-Situ-Hybridization/Index.page.md	1 of 3 PROSE runs of the source page are in no target page (first: * **FISH** (Fluorescence In Situ Hybridization) - Standard f…); 4 generated table row(s) excluded -- migration replaces that view with the artefact page (R1 checks THAT)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-2064ea	conservation	C4	IDENTISCH	Kombinationstherapie-Empfehlung-RequestGroup-Alias.page.md	all 1 prose runs present in the target's de corpus	-	-
C4-a29bc6	conservation	C4	NICHT PRUEFBAR	Kombinationstherapie-Empfehlung-RequestGroup.page.md	the source page embeds an element-tree rendering (15 occurrences of the renderer's marker); 3 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-0d15c2	conservation	C4	DIVERGIERT	Kommentierungsphase.page.md	10 of 10 PROSE runs of the source page are in no target page (first: Diese Seite befasst sich mit der Kommentierungsphase und wir…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-6b5222	conservation	C4	DIVERGIERT	KontextimGesamtprojektBezgezuanderenModulen.page.md	4 of 20 PROSE runs of the source page are in no target page (first: Prozedur, Medikation und Diagnose - das Onkologie-Modul - de…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-987d3c	conservation	C4	NICHT PRUEFBAR	Leitlinienbehandlung-Status-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 4 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c9a79f	conservation	C4	NICHT PRUEFBAR	Leitliniendokumentation-Extension.page.md	the source page embeds an element-tree rendering (15 occurrences of the renderer's marker); 0 of 5 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e07494	conservation	C4	DIVERGIERT	MIIIGModulMTB/Index.page.md	10 of 14 PROSE runs of the source page are in no target page (first: Die vorliegende Spezifikation beschreibt die FHIR-Repräsenta…); 6 generated table row(s) excluded -- migration replaces that view with the artefact page (R1 checks THAT)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-093b4a	conservation	C4	NICHT PRUEFBAR	MIIIGModulMTB/TechnischeImplementierung/FHIRProfile/Behandlungsepisode/Therapieplan-MTB-Beschluss/Therapieempfehlung/Extensions/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-84c0d5	conservation	C4	IDENTISCH	MSI-Observation.page.md	all 1 prose runs present in the target's de corpus	-	-
C4-da8580	conservation	C4	NICHT PRUEFBAR	Mikrosatelliteninstabilitaet-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 28 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-8bf2e4	conservation	C4	NICHT PRUEFBAR	Molekular-Pathologie-Befund-DiagnosticReport.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 9 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-00b1f2	conservation	C4	NICHT PRUEFBAR	Molekular-Pathologie-Befund/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-d39883	conservation	C4	NICHT PRUEFBAR	Molekularer-Biomarker-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 9 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-7c8147	conservation	C4	NICHT PRUEFBAR	Molekularer-Biomarker/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-796a55	conservation	C4	NICHT PRUEFBAR	Mutationslast-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 23 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-944368	conservation	C4	NICHT PRUEFBAR	NGS-Bericht-DiagnosticReport.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 15 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-685eba	conservation	C4	NICHT PRUEFBAR	NGS-Bericht/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-963f4d	conservation	C4	NICHT PRUEFBAR	Oncotree-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-6598ec	conservation	C4	NICHT PRUEFBAR	P-Immunhistochemie-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 1 of 23 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a24b80	conservation	C4	NICHT PRUEFBAR	Ploidie-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 10 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a53377	conservation	C4	NICHT PRUEFBAR	Prioritaet-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 1 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a31c90	conservation	C4	NICHT PRUEFBAR	Probe/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-b8a07a	conservation	C4	DIVERGIERT	Profile-Beziehungen-und-Referenzen.page.md	3 of 3 PROSE runs of the source page are in no target page (first: Die folgende Übersicht soll die Referenzen der Ressourcen un…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-db17c9	conservation	C4	DIVERGIERT	Profile-Inhalt-und-Vererbung.page.md	1 of 2 PROSE runs of the source page are in no target page (first: Die Bilder können [hier (Github)]( einzeln betrachtet und he…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-ba0d23	conservation	C4	NICHT PRUEFBAR	Publikation-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 2 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e5a7e3	conservation	C4	DIVERGIERT	QA-Validierung.page.md	6 of 33 PROSE runs of the source page are in no target page (first: [`advisor.json`]( --- Diese Meldungen werden durch [`advisor…); 60 generated table row(s) excluded -- migration replaces that view with the artefact page (R1 checks THAT)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-893da3	conservation	C4	NICHT PRUEFBAR	RNA-Fusion-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 1 of 38 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a21f04	conservation	C4	NICHT PRUEFBAR	RNA-Seq-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 1 of 33 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-35b633	conservation	C4	NICHT PRUEFBAR	RNA-Seq/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-fe91db	conservation	C4	DIVERGIERT	Referenzen.page.md	2 of 3 PROSE runs of the source page are in no target page (first: ## Referenzen Das KDS-Modul _Molekulares Tumorboard_ basiert…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-546e48	conservation	C4	DIVERGIERT	ReleaseNotes.page.md	18 of 42 PROSE runs of the source page are in no target page (first: Update von 2025.0.4 auf 2026.0.0 (2026-Release) - `feat` **Q…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-21def2	conservation	C4	NICHT PRUEFBAR	Studieneinschluss-Anfrage-ServiceRequest.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 3 of 21 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-ac6515	conservation	C4	NICHT PRUEFBAR	Studieneinschluss-Studie-ResearchStudy.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 18 of 41 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-e154ee	conservation	C4	NICHT PRUEFBAR	Studieneinschlussempfehlung/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-f31311	conservation	C4	NICHT PRUEFBAR	Systemische-MTB-Therapie-Procedure.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 20 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-8e677d	conservation	C4	NICHT PRUEFBAR	Systemische-Therapie-Medication-Statement-Medication-Statement.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 14 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-daeb61	conservation	C4	NICHT PRUEFBAR	Systemische-Therapie/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-2e0222	conservation	C4	NICHT PRUEFBAR	Systemische-Vortherapie-Procedure.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 28 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-fc1144	conservation	C4	NICHT PRUEFBAR	TechnischeImplementierung/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-dcd614	conservation	C4	DIVERGIERT	Terminologien.page.md	59 of 61 PROSE runs of the source page are in no target page (first: - [Definierte CodeSystems](#definierte-codesystems) - [Defin…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-163969	conservation	C4	NICHT PRUEFBAR	Therapeutische-Implikation-Observation.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 26 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-49889e	conservation	C4	NICHT PRUEFBAR	Therapieempfehlung-MedicationRequest.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 1 of 28 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-9d9e17	conservation	C4	NICHT PRUEFBAR	Therapieempfehlung/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-494197	conservation	C4	NICHT PRUEFBAR	Therapielinie-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 2 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-c628b2	conservation	C4	NICHT PRUEFBAR	Therapieplan-CarePlan.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 2 of 26 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-a2d229	conservation	C4	NICHT PRUEFBAR	Therapieplan-MTB-Beschluss/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-56ce72	conservation	C4	NICHT PRUEFBAR	Tumorausbreitung-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 12 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-27f621	conservation	C4	NICHT PRUEFBAR	Tumorzellgehalt-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 23 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-d47516	conservation	C4	DIVERGIERT	UML.page.md	1 of 1 PROSE runs of the source page are in no target page (first: Die Bilddatei ist zur besseren Darstellung auch unter folgen…)	-	map the missing text to a target page section, or record the loss in the report's content map
C4-85c085	conservation	C4	NICHT PRUEFBAR	Variante/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-5c7f4e	conservation	C4	NICHT PRUEFBAR	WHO-Grad-ZNS-Observation.page.md	the source page embeds an element-tree rendering (7 occurrences of the renderer's marker); 0 of 11 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-492487	conservation	C4	NICHT PRUEFBAR	Weitere-Empfehlungen/Index.page.md	the source page carries NO prose -- 0 generated table row(s) only	-	conservation of a generated view is not a text question; confirm the artefact page replaces it (R1)
C4-78dad0	conservation	C4	NICHT PRUEFBAR	Zulassungsstatus-Extension.page.md	the source page embeds an element-tree rendering (5 occurrences of the renderer's marker); 0 of 2 runs are in no target page, but prose and rendered view cannot be told apart in it	-	read the page against its target: migration replaces the VIEW with the artefact page (R1), so only its prose has to be conserved -- and only a human can say which is which here
C4-ef59ff	conservation	C4	DIVERGIERT	index.md	2 of 2 PROSE runs of the source page are in no target page (first: # MII Erweiterungsmodul Molekulares Tumorboard Willkommen be…)	-	map the missing text to a target page section, or record the loss in the report's content map
C5-f09e26	conservation	C5	IDENTISCH	input/includes/menu.xml	all 30 menu entries resolve to a real page	-	-
C5-d64c1f	conservation	C5	IDENTISCH	input/translations/de/includes/menu.xml	all 30 menu entries resolve to a real page	-	-
C5-f01ede	conservation	C5	IDENTISCH	21 narrative pages	every one is reachable from a menu entry	-	-
C5-2d86b5	conservation	C5	NICHT PRUEFBAR	target pages without a source counterpart	references/template-pages.tsv is measured at module-template v0.11.1, but this module vendors v0.13.2 -- a stale manifest produces confident wrong findings in both directions	-	re-measure template-pages.tsv at the vendored tag (record the tag in the third column), then re-run
C6-3b77f3	conservation	C6	IDENTISCH	Ablehnungsgrund-Extension.page.md	1 of 1 runs placed, most on StructureDefinition-mii-ex-mtb-antwort-kostenuebernahme-ablehnungsgrund-intro -- the mapped target	-	-
C6-c95ae8	conservation	C6	IDENTISCH	Antrag-Kostenuebernahme-Claim/Index.page.md	17 of 17 runs placed, most on StructureDefinition-mii-pr-mtb-antrag-kostenuebernahme-intro -- the mapped target	-	-
C6-d3a9ed	conservation	C6	IDENTISCH	Antragsstadium-Extension.page.md	1 of 1 runs placed, most on StructureDefinition-mii-ex-mtb-antrag-kostenuebernahme-antragsstadium-intro -- the mapped target	-	-
C6-45b04a	conservation	C6	IDENTISCH	Antwort-Kostenuebernahme-ClaimResponse/Index.page.md	15 of 17 runs placed, most on StructureDefinition-mii-pr-mtb-antwort-kostenuebernahme-intro -- the mapped target	-	-
C6-f5bc4c	conservation	C6	IDENTISCH	BRCAness-Observation.page.md	12 of 12 runs placed, most on StructureDefinition-mii-pr-mtb-brcaness-intro -- the mapped target	-	-
C6-9f2a25	conservation	C6	IDENTISCH	Befund-Response-Observation.page.md	17 of 21 runs placed, most on StructureDefinition-mii-pr-mtb-response-befund-intro -- the mapped target	-	-
C6-a4f0a9	conservation	C6	IDENTISCH	Behandlungsepisode-ClinicalImpression.page.md	16 of 17 runs placed, most on StructureDefinition-mii-pr-mtb-behandlungsepisode-intro -- the mapped target	-	-
C6-7b431c	conservation	C6	IDENTISCH	BeschreibungModulModul.page.md	9 of 9 runs placed, most on index -- the mapped target	-	-
C6-602bb1	conservation	C6	IDENTISCH	BeschreibungvonSzenarienfrdieAnwendungderModule.page.md	68 of 92 runs placed, most on anwendungsszenarien -- the mapped target	-	-
C6-fa9fc9	conservation	C6	IDENTISCH	Biopsie-Auftrag-ServiceRequest.page.md	13 of 14 runs placed, most on StructureDefinition-mii-pr-mtb-biopsie-auftrag-intro -- the mapped target	-	-
C6-c81fe3	conservation	C6	IDENTISCH	CapabilityStatement.page.md	3 of 6 runs placed, most on capability-statements -- the mapped target	-	-
C6-fb5512	conservation	C6	IDENTISCH	Consent-Observation.page.md	11 of 11 runs placed, most on StructureDefinition-mii-pr-mtb-consent-given-intro -- the mapped target	-	-
C6-e56a4d	conservation	C6	IDENTISCH	Copy-Number-Variant-Observation.page.md	33 of 34 runs placed, most on StructureDefinition-mii-pr-mtb-copy-number-variant-intro -- the mapped target	-	-
C6-16bcd8	conservation	C6	IDENTISCH	DNA-Fusion-Observation.page.md	38 of 38 runs placed, most on StructureDefinition-mii-pr-mtb-dna-fusion-intro -- the mapped target	-	-
C6-8ecbf3	conservation	C6	IDENTISCH	DNPM-Transformation.page.md	10 of 19 runs placed, most on dnpm-transformation -- the mapped target	-	-
C6-f872e6	conservation	C6	IDENTISCH	Datenstzeinkl.Beschreibungen.page.md	4 of 5 runs placed, most on logical-models -- the mapped target	-	-
